FIGARO:   
Accelerometer Device Design by Integration of Arduino UNO and MEMS Circuit
by A.Komec Mutlu, U.Mert Tugsal, A.A. Dindar
   
   
   
Device ID:
F010-001.csv
Comp X,Comp Y,Comp Z
,msec|DD:HH:MM:SS:MSEC3.80,3.02,9.96,113,0:00:00:00:113
3.84,4.20,10.94,162,0:00:00:00:162
2.90,3.18,8.55,239,0:00:00:00:239
4.24,3.30,8.59,315,0:00:00:00:315
4.08,3.92,10.71,391,0:00:00:00:391
1.80,3.22,10.59,468,0:00:00:00:468
3.18,3.41,11.02,545,0:00:00:00:545
0.98,0.63,5.49,622,0:00:00:00:622
5.57,2.28,11.65,698,0:00:00:00:698
3.96,2.98,11.92,779,0:00:00:00:779
3.53,1.02,10.08,852,0:00:00:00:852
-0.08,1.26,9.30,929,0:00:00:00:929
6.51,2.51,12.63,1006,0:00:00:01:6
1.88,3.57,10.47,1082,0:00:00:01:82
2.08,2.31,8.20,1159,0:00:00:01:159
5.06,3.49,10.32,1235,0:00:00:01:235
1.57,2.39,9.45,1314,0:00:00:01:314
3.69,2.63,11.38,1391,0:00:00:01:391
2.12,1.92,9.73,1469,0:00:00:01:469
1.92,2.08,9.34,1546,0:00:00:01:546
3.37,2.55,10.63,1623,0:00:00:01:623
2.90,3.37,9.81,1700,0:00:00:01:700
3.61,3.61,9.34,1777,0:00:00:01:777
2.90,3.18,8.63,1858,0:00:00:01:858
3.53,3.49,10.00,1932,0:00:00:01:932
2.90,2.71,10.08,2010,0:00:00:02:10
2.39,1.65,9.41,2086,0:00:00:02:86
2.20,1.41,9.18,2162,0:00:00:02:162
3.96,2.51,11.96,2239,0:00:00:02:239
3.96,3.88,11.96,2318,0:00:00:02:318
1.80,0.86,7.69,2396,0:00:00:02:396
4.24,3.49,9.34,2472,0:00:00:02:472
2.35,1.84,8.36,2549,0:00:00:02:549
4.16,2.04,10.98,2626,0:00:00:02:626
1.96,1.65,8.83,2704,0:00:00:02:704
2.79,1.18,10.20,2782,0:00:00:02:782
4.75,3.61,13.85,2860,0:00:00:02:860
2.55,1.96,9.65,2940,0:00:00:02:940
3.61,2.08,8.75,3014,0:00:00:03:14
2.51,1.77,7.81,3090,0:00:00:03:90
3.10,1.41,8.51,3166,0:00:00:03:166
4.31,2.82,11.45,3243,0:00:00:03:243
2.71,1.22,9.92,3321,0:00:00:03:321
3.02,1.18,9.89,3398,0:00:00:03:398
2.90,1.92,10.98,3475,0:00:00:03:475
3.37,1.92,10.16,3553,0:00:00:03:553
4.59,3.53,12.59,3631,0:00:00:03:631
0.00,0.75,7.88,3709,0:00:00:03:709
4.35,2.94,10.71,3786,0:00:00:03:786
1.69,2.39,9.49,3864,0:00:00:03:864
3.02,1.96,10.79,3941,0:00:00:03:941
3.65,2.63,10.90,4023,0:00:00:04:23
2.43,1.80,8.51,4096,0:00:00:04:96
2.90,2.59,9.65,4171,0:00:00:04:171
3.77,3.92,12.08,4249,0:00:00:04:249
1.02,1.84,9.85,4327,0:00:00:04:327
1.88,2.98,8.43,4404,0:00:00:04:404
3.77,3.49,10.43,4481,0:00:00:04:481
0.43,2.59,8.04,4558,0:00:00:04:558
3.57,3.92,11.30,4635,0:00:00:04:635
1.53,4.35,8.67,4714,0:00:00:04:714
2.86,3.65,9.89,4791,0:00:00:04:791
3.88,3.77,12.79,4868,0:00:00:04:868
3.14,2.24,10.83,4945,0:00:00:04:945
0.94,2.67,5.88,5023,0:00:00:05:23
3.14,3.41,8.94,5103,0:00:00:05:103
2.24,4.63,12.12,5177,0:00:00:05:177
3.26,3.37,10.71,5255,0:00:00:05:255
1.57,4.86,9.22,5332,0:00:00:05:332
2.59,3.53,8.55,5409,0:00:00:05:409
3.53,3.18,9.96,5486,0:00:00:05:486
0.24,2.51,8.39,5563,0:00:00:05:563
1.92,4.20,9.81,5640,0:00:00:05:640
2.63,3.65,10.04,5718,0:00:00:05:718
2.43,4.86,10.94,5795,0:00:00:05:795
2.08,4.28,8.98,5873,0:00:00:05:873
0.67,2.55,6.39,5950,0:00:00:05:950
2.71,3.65,12.16,6027,0:00:00:06:27
2.35,3.80,15.77,6105,0:00:00:06:105
1.61,1.92,9.45,6185,0:00:00:06:185
1.77,1.77,7.18,6259,0:00:00:06:259
2.08,3.57,8.75,6336,0:00:00:06:336
2.55,3.06,10.04,6413,0:00:00:06:413
2.67,3.57,11.14,6491,0:00:00:06:491
2.79,3.80,10.71,6568,0:00:00:06:568
1.65,3.18,8.20,6647,0:00:00:06:647
2.28,3.37,9.10,6724,0:00:00:06:724
2.31,2.71,9.92,6801,0:00:00:06:801
1.77,2.63,9.57,6878,0:00:00:06:878
2.39,2.82,10.40,6955,0:00:00:06:955
2.98,4.59,9.34,7032,0:00:00:07:32
3.41,2.79,13.02,7109,0:00:00:07:109
0.00,2.39,8.87,7187,0:00:00:07:187
3.14,2.47,10.24,7267,0:00:00:07:267
1.77,2.59,10.12,7342,0:00:00:07:342
1.84,2.71,10.08,7419,0:00:00:07:419
2.39,2.98,9.89,7497,0:00:00:07:497
2.00,2.82,9.22,7575,0:00:00:07:575
2.00,3.14,9.61,7652,0:00:00:07:652
