FIGARO:   
Accelerometer Device Design by Integration of Arduino UNO and MEMS Circuit
by A.Komec Mutlu, U.Mert Tugsal, A.A. Dindar
   
   
   
Device ID:
F011-001.csv
Comp X,Comp Y,Comp Z
,msec|DD:HH:MM:SS:MSECFIGARO:   
Accelerometer Device Design by Integration of Arduino UNO and MEMS Circuit
by A.Komec Mutlu, U.Mert Tugsal, A.A. Dindar
   
   
   
Device ID:
F011-001.csv
Comp X,Comp Y,Comp Z
,msec|DD:HH:MM:SS:MSEC5.33,4.59,6.39,38,0:00:00:00:38
5.22,4.63,6.43,116,0:00:00:00:116
5.06,4.90,6.47,193,0:00:00:00:193
5.02,5.06,6.79,272,0:00:00:00:272
4.86,5.06,6.51,345,0:00:00:00:345
4.98,4.90,6.51,420,0:00:00:00:420
5.30,4.59,6.51,496,0:00:00:00:496
4.86,5.06,6.39,572,0:00:00:00:572
4.82,5.14,6.51,649,0:00:00:00:649
4.79,5.10,6.55,724,0:00:00:00:724
5.84,4.16,6.39,800,0:00:00:00:800
5.02,4.86,6.39,876,0:00:00:00:876
5.30,4.63,6.32,952,0:00:00:00:952
5.65,4.20,6.47,1028,0:00:00:01:28
5.22,4.67,6.43,1103,0:00:00:01:103
5.26,4.71,6.47,1181,0:00:00:01:181
5.10,4.82,6.47,1258,0:00:00:01:258
5.18,4.79,6.51,1338,0:00:00:01:338
5.02,4.98,6.43,1412,0:00:00:01:412
5.10,4.79,6.51,1488,0:00:00:01:488
4.90,5.10,6.43,1565,0:00:00:01:565
4.86,5.10,6.51,1643,0:00:00:01:643
5.02,4.98,6.47,1720,0:00:00:01:720
4.98,4.94,6.47,1797,0:00:00:01:797
4.82,4.90,6.55,1873,0:00:00:01:873
4.98,4.98,6.47,1950,0:00:00:01:950
5.06,4.90,6.43,2027,0:00:00:02:27
5.26,4.67,6.55,2103,0:00:00:02:103
5.06,4.86,6.55,2181,0:00:00:02:181
4.82,5.10,6.55,2257,0:00:00:02:257
4.94,4.98,6.47,2343,0:00:00:02:343
4.82,5.06,6.47,2422,0:00:00:02:422
4.79,5.06,6.51,2488,0:00:00:02:488
4.67,5.30,6.63,2565,0:00:00:02:565
5.14,4.79,6.55,2642,0:00:00:02:642
4.94,5.02,6.47,2719,0:00:00:02:719
5.37,4.51,6.55,2796,0:00:00:02:796
5.14,4.75,6.51,2873,0:00:00:02:873
5.18,4.79,6.43,2950,0:00:00:02:950
5.14,4.82,6.43,3026,0:00:00:03:26
5.22,4.75,6.51,3102,0:00:00:03:102
5.22,4.75,6.51,3180,0:00:00:03:180
5.26,4.67,6.55,3257,0:00:00:03:257
5.14,4.82,6.43,3334,0:00:00:03:334
5.22,4.71,6.47,3410,0:00:00:03:410
5.22,4.71,6.43,3487,0:00:00:03:487
5.18,4.75,6.47,3568,0:00:00:03:568
5.18,4.75,6.43,3642,0:00:00:03:642
5.26,4.71,6.47,3719,0:00:00:03:719
5.18,4.75,6.47,3795,0:00:00:03:795
5.22,4.75,6.51,3872,0:00:00:03:872
5.26,4.75,6.47,3949,0:00:00:03:949
5.22,4.75,6.47,4026,0:00:00:04:26
5.22,4.75,6.47,4102,0:00:00:04:102
5.30,4.71,6.51,4179,0:00:00:04:179
5.22,4.75,6.51,4256,0:00:00:04:256
5.18,4.75,6.47,4333,0:00:00:04:333
5.18,4.67,6.79,4410,0:00:00:04:410
5.26,4.71,6.43,4487,0:00:00:04:487
5.26,4.71,6.55,4563,0:00:00:04:563
5.26,4.79,6.24,4644,0:00:00:04:644
5.18,4.67,6.55,4718,0:00:00:04:718
5.10,4.86,6.63,4795,0:00:00:04:795
4.90,5.06,6.47,4872,0:00:00:04:872
5.30,4.67,6.47,4948,0:00:00:04:948
5.18,4.71,6.51,5025,0:00:00:05:25
5.10,4.79,6.71,5101,0:00:00:05:101
5.14,4.82,6.47,5179,0:00:00:05:179
5.18,4.67,6.51,5256,0:00:00:05:256
5.14,4.75,6.47,5332,0:00:00:05:332
5.14,4.75,6.55,5409,0:00:00:05:409
5.10,4.82,6.63,5486,0:00:00:05:486
5.18,4.75,6.55,5563,0:00:00:05:563
5.14,4.79,6.51,5641,0:00:00:05:641
5.22,4.71,6.47,5721,0:00:00:05:721
5.18,4.75,6.43,5794,0:00:00:05:794
5.22,4.71,6.43,5871,0:00:00:05:871
5.37,4.59,6.43,5948,0:00:00:05:948
5.22,4.67,6.43,6025,0:00:00:06:25
5.22,4.67,6.51,6100,0:00:00:06:100
5.26,4.79,6.63,6178,0:00:00:06:178
5.18,4.79,6.47,6255,0:00:00:06:255
5.14,4.75,6.43,6332,0:00:00:06:332
5.14,4.75,6.51,6409,0:00:00:06:409
5.14,4.79,6.47,6486,0:00:00:06:486
5.18,4.75,6.47,6562,0:00:00:06:562
5.18,4.75,6.51,6640,0:00:00:06:640
5.18,4.75,6.47,6717,0:00:00:06:717
5.22,4.75,6.51,6797,0:00:00:06:797
5.22,4.75,6.51,6871,0:00:00:06:871
5.22,4.71,6.47,6947,0:00:00:06:947
5.22,4.71,6.55,7024,0:00:00:07:24
5.18,4.75,6.55,7101,0:00:00:07:101
5.18,4.75,6.43,7178,0:00:00:07:178
5.18,4.75,6.51,7255,0:00:00:07:255
5.18,4.79,6.47,7331,0:00:00:07:331
5.18,4.75,6.51,7408,0:00:00:07:408
5.22,4.71,6.51,7485,0:00:00:07:485
5.22,4.71,6.51,7562,0:00:00:07:562
5.18,4.75,6.47,7640,0:00:00:07:640
5.18,4.75,6.47,7716,0:00:00:07:716
5.22,4.71,6.51,7793,0:00:00:07:793
5.22,4.71,6.43,7870,0:00:00:07:870
5.18,4.71,6.43,7951,0:00:00:07:951
5.18,4.75,6.47,8024,0:00:00:08:24
5.18,4.71,6.47,8100,0:00:00:08:100
5.22,4.75,6.47,8177,0:00:00:08:177
5.18,4.71,6.55,8254,0:00:00:08:254
5.18,4.75,6.55,8331,0:00:00:08:331
5.18,4.75,6.47,8408,0:00:00:08:408
5.22,4.71,6.47,8484,0:00:00:08:484
5.22,4.67,6.51,8561,0:00:00:08:561
5.18,4.71,6.47,8639,0:00:00:08:639
5.18,4.71,6.47,8716,0:00:00:08:716
5.18,4.75,6.55,8793,0:00:00:08:793
5.18,4.67,6.51,8869,0:00:00:08:869
5.18,4.71,6.51,8946,0:00:00:08:946
5.22,4.71,6.47,9027,0:00:00:09:27
5.26,4.71,6.55,9100,0:00:00:09:100
5.26,4.67,6.51,9177,0:00:00:09:177
5.22,4.71,6.51,9253,0:00:00:09:253
5.18,4.75,6.51,9330,0:00:00:09:330
5.22,4.71,6.47,9407,0:00:00:09:407
5.18,4.71,6.55,9484,0:00:00:09:484
5.18,4.67,6.51,9562,0:00:00:09:562
5.22,4.67,6.55,9638,0:00:00:09:638
5.26,4.67,6.43,9715,0:00:00:09:715
5.22,4.75,6.51,9792,0:00:00:09:792
5.22,4.75,6.55,9869,0:00:00:09:869
5.18,4.71,6.47,9946,0:00:00:09:946
5.18,4.71,6.51,10022,0:00:00:10:22
5.22,4.71,6.55,10103,0:00:00:10:103
5.14,4.71,6.51,10178,0:00:00:10:178
5.22,4.75,6.55,10256,0:00:00:10:256
5.22,4.75,6.47,10334,0:00:00:10:334
5.22,4.71,6.51,10412,0:00:00:10:412
5.22,4.71,6.55,10490,0:00:00:10:490
5.18,4.75,6.55,10568,0:00:00:10:568
5.18,4.75,6.51,10646,0:00:00:10:646
5.22,4.71,6.51,10724,0:00:00:10:724
5.18,4.71,6.51,10802,0:00:00:10:802
5.22,4.71,6.51,10880,0:00:00:10:880
5.26,4.71,6.47,10958,0:00:00:10:958
5.22,4.67,6.43,11036,0:00:00:11:36
5.22,4.67,6.47,11113,0:00:00:11:113
5.18,4.71,6.47,11194,0:00:00:11:194
5.18,4.71,6.51,11269,0:00:00:11:269
5.18,4.67,6.55,11346,0:00:00:11:346
