FIGARO:   
Accelerometer Device Design by Integration of Arduino UNO and MEMS Circuit
by A.Komec Mutlu, U.Mert Tugsal, A.A. Dindar
   
   
   
Device ID:
F018-001.csv
Comp X,Comp Y,Comp Z
,msec|DD:HH:MM:SS:MSEC7.34,3.96,7.26,54,0:00:00:00:54
7.34,3.92,7.26,116,0:00:00:00:116
7.30,3.92,7.34,193,0:00:00:00:193
7.34,3.96,7.34,269,0:00:00:00:269
7.34,3.96,7.30,345,0:00:00:00:345
7.37,3.96,7.34,420,0:00:00:00:420
7.34,3.96,7.34,496,0:00:00:00:496
7.34,3.92,7.34,572,0:00:00:00:572
7.37,3.96,7.34,648,0:00:00:00:648
7.34,3.92,7.30,728,0:00:00:00:728
7.34,3.96,7.34,800,0:00:00:00:800
7.34,3.96,7.37,876,0:00:00:00:876
7.37,3.92,7.37,952,0:00:00:00:952
7.30,3.96,7.34,1028,0:00:00:01:28
7.37,3.96,7.41,1103,0:00:00:01:103
7.34,3.92,7.30,1181,0:00:00:01:181
7.34,3.92,7.34,1258,0:00:00:01:258
7.34,3.96,7.30,1335,0:00:00:01:335
7.30,3.96,7.34,1412,0:00:00:01:412
7.37,3.92,7.37,1488,0:00:00:01:488
7.37,3.92,7.30,1565,0:00:00:01:565
7.37,3.96,7.30,1643,0:00:00:01:643
7.37,3.96,7.34,1720,0:00:00:01:720
7.37,3.88,7.34,1800,0:00:00:01:800
7.34,3.96,7.30,1873,0:00:00:01:873
7.34,4.04,7.34,1950,0:00:00:01:950
7.34,3.96,7.30,2027,0:00:00:02:27
7.30,3.96,7.34,2103,0:00:00:02:103
7.37,3.92,7.34,2181,0:00:00:02:181
7.37,3.92,7.34,2257,0:00:00:02:257
7.30,3.96,7.30,2334,0:00:00:02:334
7.37,4.00,7.37,2411,0:00:00:02:411
7.37,3.92,7.34,2488,0:00:00:02:488
7.37,3.92,7.30,2565,0:00:00:02:565
7.37,3.92,7.34,2642,0:00:00:02:642
7.34,4.00,7.34,2719,0:00:00:02:719
7.37,3.92,7.34,2796,0:00:00:02:796
7.34,3.96,7.34,2873,0:00:00:02:873
7.37,3.92,7.34,2954,0:00:00:02:954
7.41,3.88,7.34,3026,0:00:00:03:26
7.37,3.96,7.30,3103,0:00:00:03:103
7.34,3.92,7.30,3180,0:00:00:03:180
7.34,3.92,7.34,3257,0:00:00:03:257
7.34,3.96,7.30,3334,0:00:00:03:334
7.34,3.92,7.34,3410,0:00:00:03:410
7.37,4.00,7.34,3487,0:00:00:03:487
7.37,3.96,7.34,3564,0:00:00:03:564
7.34,3.92,7.41,3642,0:00:00:03:642
7.37,3.96,7.30,3719,0:00:00:03:719
7.30,3.96,7.30,3795,0:00:00:03:795
7.34,3.92,7.34,3872,0:00:00:03:872
7.34,3.92,7.26,3949,0:00:00:03:949
7.37,3.96,7.34,4030,0:00:00:04:30
7.34,3.96,7.30,4103,0:00:00:04:103
7.34,3.96,7.30,4179,0:00:00:04:179
7.37,3.92,7.30,4256,0:00:00:04:256
7.34,3.96,7.26,4333,0:00:00:04:333
7.37,3.92,7.41,4410,0:00:00:04:410
7.34,3.92,7.26,4487,0:00:00:04:487
7.34,3.96,7.34,4563,0:00:00:04:563
7.34,3.92,7.34,4641,0:00:00:04:641
7.37,3.92,7.34,4718,0:00:00:04:718
7.30,3.92,7.37,4795,0:00:00:04:795
7.41,3.88,7.41,4872,0:00:00:04:872
7.37,3.92,7.30,4948,0:00:00:04:948
7.34,3.96,7.34,5025,0:00:00:05:25
7.34,3.96,7.34,5105,0:00:00:05:105
7.37,3.96,7.26,5179,0:00:00:05:179
7.37,3.92,7.37,5256,0:00:00:05:256
7.34,3.96,7.34,5332,0:00:00:05:332
7.37,3.92,7.37,5409,0:00:00:05:409
7.37,3.92,7.34,5486,0:00:00:05:486
7.37,3.92,7.34,5563,0:00:00:05:563
7.37,3.92,7.37,5641,0:00:00:05:641
7.37,3.92,7.30,5718,0:00:00:05:718
7.37,3.92,7.34,5794,0:00:00:05:794
7.34,3.88,7.26,5871,0:00:00:05:871
7.34,3.92,7.34,5948,0:00:00:05:948
7.34,3.96,7.30,6025,0:00:00:06:25
7.37,3.92,7.30,6102,0:00:00:06:102
6.39,4.00,7.45,6181,0:00:00:06:181
7.73,3.30,7.49,6255,0:00:00:06:255
7.26,4.04,7.30,6332,0:00:00:06:332
6.32,5.06,6.79,6409,0:00:00:06:409
8.20,4.08,5.69,6486,0:00:00:06:486
5.84,3.88,6.51,6562,0:00:00:06:562
8.75,8.36,13.26,6640,0:00:00:06:640
2.90,2.31,6.32,6718,0:00:00:06:718
8.04,5.26,5.37,6795,0:00:00:06:795
7.85,3.49,6.51,6872,0:00:00:06:872
8.87,1.53,8.04,6948,0:00:00:06:948
3.49,4.12,9.38,7025,0:00:00:07:25
4.98,5.37,8.28,7102,0:00:00:07:102
10.59,7.77,5.81,7179,0:00:00:07:179
8.36,8.94,3.69,7257,0:00:00:07:257
5.88,4.71,5.06,7336,0:00:00:07:336
7.81,4.98,7.10,7410,0:00:00:07:410
5.73,6.08,6.43,7487,0:00:00:07:487
7.14,5.30,5.33,7565,0:00:00:07:565
7.30,5.18,7.14,7642,0:00:00:07:642
7.77,2.63,8.79,7718,0:00:00:07:718
7.65,5.06,7.92,7795,0:00:00:07:795
6.08,5.33,5.57,7872,0:00:00:07:872
7.14,5.33,6.59,7949,0:00:00:07:949
5.92,4.90,5.65,8026,0:00:00:08:26
7.18,4.67,6.28,8102,0:00:00:08:102
7.57,5.22,7.49,8179,0:00:00:08:179
8.20,4.39,7.30,8256,0:00:00:08:256
6.98,4.90,6.32,8333,0:00:00:08:333
7.26,4.71,7.34,8414,0:00:00:08:414
7.61,3.22,8.04,8486,0:00:00:08:486
9.34,5.06,8.00,8564,0:00:00:08:564
FIGARO:   
Accelerometer Device Design by Integration of Arduino UNO and MEMS Circuit
by A.Komec Mutlu, U.Mert Tugsal, A.A. Dindar
   
   
   
Device ID:
F018-001.csv
Comp X,Comp Y,Comp Z
,msec|DD:HH:MM:SS:MSEC5.73,4.59,7.88,156,0:00:00:00:156
5.02,5.14,7.45,223,0:00:00:00:223
5.61,5.10,8.94,299,0:00:00:00:299
5.88,2.55,8.90,375,0:00:00:00:375
6.00,5.37,9.61,451,0:00:00:00:451
4.75,4.47,8.32,530,0:00:00:00:530
7.30,5.22,8.36,603,0:00:00:00:603
6.47,4.63,7.30,678,0:00:00:00:678
7.18,3.69,7.81,754,0:00:00:00:754
6.83,3.53,7.85,830,0:00:00:00:830
6.75,3.53,8.08,907,0:00:00:00:907
6.83,3.96,7.92,983,0:00:00:00:983
7.30,3.77,7.41,1058,0:00:00:01:58
6.90,4.24,7.26,1134,0:00:00:01:134
7.30,3.61,7.30,1211,0:00:00:01:211
7.45,3.57,7.61,1288,0:00:00:01:288
7.57,3.30,7.34,1364,0:00:00:01:364
FIGARO:   
Accelerometer Device Design by Integration of Arduino UNO and MEMS Circuit
by A.Komec Mutlu, U.Mert Tugsal, A.A. Dindar
   
   
   
Device ID:
F018-001.csv
Comp X,Comp Y,Comp Z
,msec|DD:HH:MM:SS:MSEC0.86,-0.67,10.94,134,0:00:00:00:134
