FIGARO:   
Accelerometer Device Design by Integration of Arduino UNO and MEMS Circuit
by A.Komec Mutlu, U.Mert Tugsal, A.A. Dindar
   
   
   
Device ID:
F021-001.csv
Comp X,Comp Y,Comp Z
,msec|DD:HH:MM:SS:MSEC-0.78,-0.86,10.79,97,0:00:00:00:97
-0.78,-0.90,10.75,148,0:00:00:00:148
-0.75,-0.90,10.71,227,0:00:00:00:227
-0.75,-0.86,10.75,306,0:00:00:00:306
-0.75,-0.86,10.71,386,0:00:00:00:386
-0.78,-0.86,10.79,464,0:00:00:00:464
-0.75,-0.90,10.79,543,0:00:00:00:543
-0.78,-0.90,10.79,622,0:00:00:00:622
-0.75,-0.82,10.83,705,0:00:00:00:705
-0.75,-0.90,10.83,781,0:00:00:00:781
-0.78,-0.86,10.79,860,0:00:00:00:860
-0.71,-0.90,10.75,939,0:00:00:00:939
-0.75,-0.90,10.75,1017,0:00:00:01:17
-0.71,-0.86,10.75,1096,0:00:00:01:96
-0.78,-0.86,10.83,1176,0:00:00:01:176
-0.78,-0.90,10.75,1256,0:00:00:01:256
-0.75,-0.86,10.79,1336,0:00:00:01:336
-0.78,-0.86,10.79,1416,0:00:00:01:416
-0.75,-0.90,10.79,1496,0:00:00:01:496
-0.71,-0.86,10.75,1576,0:00:00:01:576
-0.75,-0.90,10.83,1656,0:00:00:01:656
-0.75,-0.98,10.83,1736,0:00:00:01:736
-0.71,-0.86,10.79,1819,0:00:00:01:819
-0.75,-0.90,10.79,1896,0:00:00:01:896
-0.78,-0.90,10.75,1977,0:00:00:01:977
-0.75,-0.90,10.83,2057,0:00:00:02:57
-0.71,-0.86,10.75,2136,0:00:00:02:136
-0.71,-0.86,10.83,2215,0:00:00:02:215
-0.75,-0.90,10.75,2295,0:00:00:02:295
-0.75,-0.86,10.83,2376,0:00:00:02:376
-0.75,-0.86,10.71,2456,0:00:00:02:456
-0.75,-0.90,10.79,2536,0:00:00:02:536
-0.75,-0.90,10.79,2616,0:00:00:02:616
-0.78,-0.86,10.79,2696,0:00:00:02:696
-0.71,-0.94,10.79,2777,0:00:00:02:777
-0.78,-0.86,10.75,2860,0:00:00:02:860
-0.78,-0.90,10.75,2936,0:00:00:02:936
-0.75,-0.90,10.79,3016,0:00:00:03:16
-0.78,-0.86,10.75,3095,0:00:00:03:95
-0.78,-0.86,10.83,3175,0:00:00:03:175
-0.75,-0.90,10.79,3255,0:00:00:03:255
-0.71,-0.90,10.75,3335,0:00:00:03:335
-0.75,-0.90,10.75,3415,0:00:00:03:415
-0.78,-0.86,10.79,3494,0:00:00:03:494
-0.78,-0.90,10.79,3575,0:00:00:03:575
-0.78,-0.90,10.71,3655,0:00:00:03:655
-0.82,-0.90,10.71,3735,0:00:00:03:735
-0.75,-0.90,10.79,3815,0:00:00:03:815
-0.78,-0.90,10.79,3899,0:00:00:03:899
-0.78,-0.86,10.79,3976,0:00:00:03:976
-0.75,-0.94,10.79,4056,0:00:00:04:56
-0.82,-0.86,10.79,4134,0:00:00:04:134
