FIGARO:   
Accelerometer Device Design by Integration of Arduino UNO and MEMS Circuit
by A.Komec Mutlu, U.Mert Tugsal, A.A. Dindar
   
   
   
Device ID:
F014-001.csv
Comp X,Comp Y,Comp Z
,msec|DD:HH:MM:SS:MSEC2.00,8.47,3.57,43,0:00:00:00:43
2.00,8.47,3.57,117,0:00:00:00:117
2.43,8.32,3.57,193,0:00:00:00:193
2.20,8.28,3.61,269,0:00:00:00:269
1.92,8.55,3.57,345,0:00:00:00:345
1.96,8.55,3.57,420,0:00:00:00:420
2.04,8.59,3.45,496,0:00:00:00:496
2.12,8.51,3.41,572,0:00:00:00:572
2.59,8.36,3.45,649,0:00:00:00:649
2.39,8.36,3.53,728,0:00:00:00:728
2.20,8.47,3.45,800,0:00:00:00:800
2.16,8.39,3.53,876,0:00:00:00:876
1.77,8.55,3.61,952,0:00:00:00:952
2.04,8.63,3.65,1028,0:00:00:01:28
2.31,8.36,3.53,1104,0:00:00:01:104
2.24,8.43,3.49,1181,0:00:00:01:181
2.24,8.51,3.45,1258,0:00:00:01:258
2.51,8.28,3.37,1335,0:00:00:01:335
2.31,8.39,3.41,1412,0:00:00:01:412
2.24,8.43,3.49,1488,0:00:00:01:488
2.31,8.36,3.61,1565,0:00:00:01:565
1.96,8.47,3.61,1643,0:00:00:01:643
1.88,8.55,3.69,1720,0:00:00:01:720
2.00,8.43,3.73,1800,0:00:00:01:800
2.28,8.39,3.49,1873,0:00:00:01:873
2.43,8.36,3.45,1950,0:00:00:01:950
2.31,8.28,3.45,2027,0:00:00:02:27
1.92,8.59,3.45,2104,0:00:00:02:104
1.96,8.55,3.45,2181,0:00:00:02:181
2.04,8.51,3.61,2257,0:00:00:02:257
2.16,8.43,3.45,2334,0:00:00:02:334
2.55,8.24,3.57,2411,0:00:00:02:411
2.47,8.28,3.53,2488,0:00:00:02:488
2.39,8.39,3.61,2594,0:00:00:02:594
2.16,8.43,3.49,2642,0:00:00:02:642
2.20,8.39,3.49,2719,0:00:00:02:719
2.00,8.47,3.57,2796,0:00:00:02:796
2.24,8.39,3.61,2873,0:00:00:02:873
2.31,8.32,3.61,2954,0:00:00:02:954
2.28,8.39,3.69,3026,0:00:00:03:26
1.77,8.59,3.57,3103,0:00:00:03:103
2.00,8.47,3.65,3180,0:00:00:03:180
2.39,8.32,3.53,3257,0:00:00:03:257
2.24,8.43,3.53,3334,0:00:00:03:334
2.20,8.43,3.49,3410,0:00:00:03:410
2.28,8.43,3.37,3487,0:00:00:03:487
2.47,8.32,3.61,3565,0:00:00:03:565
2.12,8.47,3.49,3642,0:00:00:03:642
2.00,8.51,3.57,3719,0:00:00:03:719
2.16,8.43,3.57,3795,0:00:00:03:795
2.35,8.39,3.53,3872,0:00:00:03:872
2.51,8.28,3.57,3949,0:00:00:03:949
2.20,8.43,3.53,4030,0:00:00:04:30
1.96,8.51,3.53,4103,0:00:00:04:103
1.92,8.55,3.49,4179,0:00:00:04:179
1.84,8.59,3.57,4256,0:00:00:04:256
2.55,8.28,3.49,4333,0:00:00:04:333
2.47,8.32,3.49,4410,0:00:00:04:410
2.31,8.39,3.49,4487,0:00:00:04:487
2.31,8.36,3.61,4564,0:00:00:04:564
1.96,8.47,3.61,4641,0:00:00:04:641
1.80,8.51,3.65,4718,0:00:00:04:718
2.16,8.51,3.65,4795,0:00:00:04:795
2.20,8.39,3.77,4872,0:00:00:04:872
2.28,8.39,3.53,4948,0:00:00:04:948
