FIGARO:   
Accelerometer Device Design by Integration of Arduino UNO and MEMS Circuit
by A.Komec Mutlu, U.Mert Tugsal, A.A. Dindar
   
   
   
Device ID:
F022-001.csv
Comp X,Comp Y,Comp Z
,msec|DD:HH:MM:SS:MSEC-5.49,-2.28,7.14,135,0:00:00:00:135
-5.57,-2.16,7.06,184,0:00:00:00:184
-5.57,-2.16,7.10,262,0:00:00:00:262
-5.57,-2.16,7.10,339,0:00:00:00:339
-5.57,-2.12,7.18,418,0:00:00:00:418
-5.61,-2.16,7.14,496,0:00:00:00:496
-5.57,-2.20,7.14,574,0:00:00:00:574
-5.53,-2.20,7.14,652,0:00:00:00:652
-5.57,-2.16,7.18,734,0:00:00:00:734
-5.57,-2.16,7.14,808,0:00:00:00:808
-5.53,-2.20,7.14,886,0:00:00:00:886
-5.53,-2.20,7.14,964,0:00:00:00:964
-5.57,-2.16,7.14,1042,0:00:00:01:42
-5.53,-2.20,7.06,1120,0:00:00:01:120
-5.57,-2.16,7.10,1200,0:00:00:01:200
-5.57,-2.16,7.10,1278,0:00:00:01:278
-5.57,-2.16,7.10,1357,0:00:00:01:357
-5.57,-2.20,7.18,1436,0:00:00:01:436
-5.53,-2.20,7.14,1515,0:00:00:01:515
-5.61,-2.12,7.18,1594,0:00:00:01:594
-5.57,-2.16,7.10,1674,0:00:00:01:674
-5.57,-2.20,7.10,1753,0:00:00:01:753
-5.61,-2.16,7.10,1836,0:00:00:01:836
-5.57,-2.20,7.10,1910,0:00:00:01:910
-5.57,-2.16,7.14,1990,0:00:00:01:990
-5.53,-2.16,7.14,2069,0:00:00:02:69
-5.53,-2.16,7.10,2147,0:00:00:02:147
-5.57,-2.16,7.14,2226,0:00:00:02:226
-5.61,-2.16,7.10,2305,0:00:00:02:305
-5.61,-2.12,7.14,2383,0:00:00:02:383
-5.57,-2.12,7.14,2462,0:00:00:02:462
-5.57,-2.16,7.14,2542,0:00:00:02:542
-5.57,-2.08,7.18,2621,0:00:00:02:621
-5.53,-2.16,7.18,2700,0:00:00:02:700
-5.57,-2.12,7.14,2779,0:00:00:02:779
-5.57,-2.16,7.10,2857,0:00:00:02:857
-5.57,-2.16,7.06,2940,0:00:00:02:940
-5.57,-2.16,7.14,3016,0:00:00:03:16
-5.57,-2.16,7.14,3094,0:00:00:03:94
-5.61,-2.12,7.06,3172,0:00:00:03:172
-5.57,-2.16,7.14,3251,0:00:00:03:251
-5.57,-2.12,7.10,3331,0:00:00:03:331
-5.53,-2.12,7.10,3409,0:00:00:03:409
-5.53,-2.16,7.10,3488,0:00:00:03:488
-5.61,-2.16,7.10,3567,0:00:00:03:567
-5.53,-2.16,7.10,3646,0:00:00:03:646
-5.57,-2.16,7.10,3725,0:00:00:03:725
-5.57,-2.12,7.10,3805,0:00:00:03:805
-5.57,-2.16,7.14,3884,0:00:00:03:884
-5.61,-2.16,7.14,3965,0:00:00:03:965
-5.53,-2.12,7.14,4041,0:00:00:04:41
-5.57,-2.12,7.10,4119,0:00:00:04:119
-5.57,-2.16,7.14,4199,0:00:00:04:199
-5.53,-2.20,7.18,4278,0:00:00:04:278
-5.53,-2.16,7.10,4357,0:00:00:04:357
-5.57,-2.16,7.06,4435,0:00:00:04:435
-5.53,-2.16,7.10,4514,0:00:00:04:514
-5.57,-2.12,7.14,4594,0:00:00:04:594
-5.53,-2.20,7.14,4673,0:00:00:04:673
-5.53,-2.16,7.14,4752,0:00:00:04:752
-5.53,-2.16,7.10,4831,0:00:00:04:831
FIGARO:   
Accelerometer Device Design by Integration of Arduino UNO and MEMS Circuit
by A.Komec Mutlu, U.Mert Tugsal, A.A. Dindar
   
   
   
Device ID:
F022-001.csv
Comp X,Comp Y,Comp Z
,msec|DD:HH:MM:SS:MSEC-5.57,-2.20,7.06,31,0:00:00:00:31
-5.57,-2.16,7.06,119,0:00:00:00:119
-5.61,-2.16,7.10,197,0:00:00:00:197
-5.57,-2.20,7.14,275,0:00:00:00:275
-5.57,-2.12,7.10,353,0:00:00:00:353
-5.57,-2.20,7.18,431,0:00:00:00:431
-5.57,-2.16,7.06,509,0:00:00:00:509
-5.57,-2.12,7.10,587,0:00:00:00:587
-5.57,-2.16,7.10,665,0:00:00:00:665
-5.61,-2.16,7.06,743,0:00:00:00:743
-5.57,-2.16,7.14,825,0:00:00:00:825
-5.57,-2.16,7.10,899,0:00:00:00:899
-5.53,-2.16,7.14,977,0:00:00:00:977
-5.57,-2.16,7.10,1055,0:00:00:01:55
-5.53,-2.16,7.14,1133,0:00:00:01:133
-5.57,-2.16,7.10,1212,0:00:00:01:212
-5.57,-2.12,7.14,1291,0:00:00:01:291
-5.57,-2.24,7.14,1371,0:00:00:01:371
-5.53,-2.20,7.10,1449,0:00:00:01:449
-5.53,-2.16,7.10,1528,0:00:00:01:528
-5.53,-2.16,7.10,1607,0:00:00:01:607
-5.57,-2.12,7.14,1686,0:00:00:01:686
-5.53,-2.20,7.10,1765,0:00:00:01:765
-5.57,-2.20,7.10,1848,0:00:00:01:848
-5.49,-2.20,7.14,1924,0:00:00:01:924
-5.53,-2.12,7.10,2002,0:00:00:02:2
-5.57,-2.16,7.14,2079,0:00:00:02:79
-5.53,-2.16,7.14,2157,0:00:00:02:157
-5.57,-2.16,7.14,2237,0:00:00:02:237
-5.41,-2.39,6.98,2316,0:00:00:02:316
-5.57,-2.16,7.14,2395,0:00:00:02:395
-5.69,-2.08,7.06,2473,0:00:00:02:473
-5.65,-2.00,7.10,2552,0:00:00:02:552
-5.53,-2.20,7.30,2631,0:00:00:02:631
-5.57,-2.20,6.98,2711,0:00:00:02:711
-5.57,-2.12,7.06,2790,0:00:00:02:790
-5.61,-2.04,7.10,2869,0:00:00:02:869
-5.61,-2.12,7.10,2952,0:00:00:02:952
-5.53,-2.16,7.02,3026,0:00:00:03:26
-5.57,-2.20,7.14,3105,0:00:00:03:105
-5.53,-2.16,7.10,3184,0:00:00:03:184
-5.57,-2.16,7.10,3263,0:00:00:03:263
-5.57,-2.16,7.10,3342,0:00:00:03:342
-5.57,-2.12,7.14,3421,0:00:00:03:421
-5.57,-2.24,7.10,3501,0:00:00:03:501
-5.61,-2.08,7.10,3579,0:00:00:03:579
-5.57,-2.16,7.18,3658,0:00:00:03:658
-5.61,-2.12,7.10,3737,0:00:00:03:737
-5.57,-2.12,7.10,3816,0:00:00:03:816
-5.57,-2.12,7.14,3895,0:00:00:03:895
-5.57,-2.12,7.02,3978,0:00:00:03:978
-5.61,-2.12,7.10,4054,0:00:00:04:54
-5.57,-2.16,7.14,4131,0:00:00:04:131
-5.57,-2.12,7.06,4210,0:00:00:04:210
-5.61,-2.08,7.10,4289,0:00:00:04:289
-5.61,-2.20,7.06,4369,0:00:00:04:369
-5.57,-2.16,7.06,4457,0:00:00:04:457
-5.61,-2.08,7.10,4527,0:00:00:04:527
-5.57,-2.12,7.18,4605,0:00:00:04:605
-5.57,-2.12,7.14,4684,0:00:00:04:684
-5.57,-2.08,7.14,4764,0:00:00:04:764
-5.57,-2.12,7.14,4843,0:00:00:04:843
-5.57,-2.12,7.18,4922,0:00:00:04:922
-5.57,-2.08,7.10,5001,0:00:00:05:1
-5.57,-2.16,7.14,5082,0:00:00:05:82
-5.61,-2.12,7.14,5155,0:00:00:05:155
-5.61,-2.16,7.18,5235,0:00:00:05:235
-5.53,-2.12,7.14,5314,0:00:00:05:314
-5.57,-2.16,7.18,5393,0:00:00:05:393
-5.57,-2.20,7.10,5472,0:00:00:05:472
-5.57,-2.12,7.06,5551,0:00:00:05:551
-5.57,-2.12,7.10,5630,0:00:00:05:630
-5.53,-2.16,7.10,5709,0:00:00:05:709
-5.57,-2.16,7.14,5788,0:00:00:05:788
-5.61,-2.16,7.06,5867,0:00:00:05:867
-5.53,-2.16,7.14,5946,0:00:00:05:946
-5.57,-2.12,7.14,6026,0:00:00:06:26
-5.57,-2.12,7.10,6107,0:00:00:06:107
-5.57,-2.16,7.10,6182,0:00:00:06:182
-5.57,-2.12,7.10,6261,0:00:00:06:261
-5.57,-2.16,7.18,6340,0:00:00:06:340
-6.28,-2.59,7.81,6420,0:00:00:06:420
-5.49,-2.16,7.14,6499,0:00:00:06:499
-5.61,-2.20,7.18,6578,0:00:00:06:578
-5.57,-2.24,7.10,6657,0:00:00:06:657
-5.65,-2.04,7.10,6735,0:00:00:06:735
-5.53,-2.12,7.14,6814,0:00:00:06:814
-5.53,-2.16,7.14,6894,0:00:00:06:894
-5.53,-2.16,7.10,6973,0:00:00:06:973
-5.57,-2.16,7.10,7052,0:00:00:07:52
-5.61,-2.12,7.06,7130,0:00:00:07:130
-5.61,-2.12,7.06,7213,0:00:00:07:213
-5.57,-2.12,7.10,7287,0:00:00:07:287
-5.49,-2.16,7.14,7367,0:00:00:07:367
-5.61,-2.08,7.10,7446,0:00:00:07:446
-5.57,-2.12,7.10,7525,0:00:00:07:525
-5.57,-2.08,7.10,7604,0:00:00:07:604
-5.30,-2.39,7.22,7683,0:00:00:07:683
-5.49,-2.24,7.18,7762,0:00:00:07:762
-5.73,-1.96,7.14,7841,0:00:00:07:841
-5.57,-2.16,7.18,7920,0:00:00:07:920
-5.57,-2.16,7.14,7999,0:00:00:07:999
-5.57,-2.20,7.06,8078,0:00:00:08:78
-5.53,-2.24,7.14,8156,0:00:00:08:156
-5.57,-2.20,7.06,8239,0:00:00:08:239
-5.53,-2.16,7.02,8314,0:00:00:08:314
-5.53,-2.24,7.18,8393,0:00:00:08:393
-5.49,-2.28,7.06,8472,0:00:00:08:472
-5.53,-2.16,7.14,8551,0:00:00:08:551
-5.53,-2.16,7.18,8631,0:00:00:08:631
-5.53,-2.20,7.10,8710,0:00:00:08:710
-5.57,-2.16,7.10,8788,0:00:00:08:788
-5.53,-2.20,7.14,8867,0:00:00:08:867
-5.53,-2.20,7.10,8946,0:00:00:08:946
-5.53,-2.20,7.10,9026,0:00:00:09:26
-5.53,-2.20,7.14,9104,0:00:00:09:104
-5.57,-2.20,7.14,9183,0:00:00:09:183
-5.53,-2.16,7.14,9262,0:00:00:09:262
-5.53,-2.12,7.14,9345,0:00:00:09:345
-5.53,-2.20,7.10,9420,0:00:00:09:420
-5.53,-2.20,7.14,9499,0:00:00:09:499
-5.57,-2.20,7.10,9578,0:00:00:09:578
-5.53,-2.20,7.06,9657,0:00:00:09:657
-5.53,-2.16,7.10,9736,0:00:00:09:736
-5.53,-2.20,7.18,9815,0:00:00:09:815
-5.57,-2.20,7.06,9894,0:00:00:09:894
-5.57,-2.24,7.10,9973,0:00:00:09:973
-5.57,-2.12,7.14,10052,0:00:00:10:52
-5.53,-2.20,7.10,10131,0:00:00:10:131
-5.57,-2.16,7.10,10211,0:00:00:10:211
-5.53,-2.20,7.10,10292,0:00:00:10:292
-5.57,-2.20,7.14,10375,0:00:00:10:375
-5.49,-2.20,7.14,10451,0:00:00:10:451
-5.57,-2.20,7.06,10531,0:00:00:10:531
-5.57,-2.24,7.18,10611,0:00:00:10:611
-5.53,-2.20,7.14,10692,0:00:00:10:692
-5.57,-2.28,7.10,10772,0:00:00:10:772
-5.53,-2.24,7.14,10852,0:00:00:10:852
-5.53,-2.24,7.14,10932,0:00:00:10:932
-5.53,-2.20,7.06,11012,0:00:00:11:12
-5.57,-2.20,7.10,11091,0:00:00:11:91
-5.53,-2.20,7.10,11170,0:00:00:11:170
-5.53,-2.20,7.22,11250,0:00:00:11:250
-5.57,-2.20,7.18,11330,0:00:00:11:330
-5.57,-2.20,7.14,11414,0:00:00:11:414
